DATE: 2018/06/07
TIME: 07:09:02
Frequency(Hz),	I(V),	Q(V)
342200335.00,-0.251855,-0.276621
342200436.00,-0.251320,-0.275911
342200536.00,-0.252006,-0.276071
342200637.00,-0.251817,-0.275531
342200737.00,-0.251763,-0.274956
342200838.00,-0.252098,-0.274427
342200938.00,-0.252682,-0.274652
342201039.00,-0.252062,-0.273943
342201139.00,-0.252307,-0.273605
342201240.00,-0.252233,-0.272948
342201340.00,-0.252370,-0.272278
342201441.00,-0.252491,-0.271947
342201541.00,-0.252430,-0.271536
342201642.00,-0.252309,-0.271295
342201742.00,-0.252905,-0.270384
342201843.00,-0.252398,-0.269888
342201943.00,-0.252687,-0.270013
342202044.00,-0.252708,-0.269142
342202144.00,-0.253074,-0.268783
342202245.00,-0.252920,-0.268507
342202345.00,-0.252933,-0.267695
342202446.00,-0.252675,-0.267294
342202546.00,-0.252699,-0.266400
342202647.00,-0.252572,-0.265592
342202747.00,-0.252830,-0.265078
342202848.00,-0.252796,-0.264411
342202948.00,-0.252695,-0.263615
342203049.00,-0.252628,-0.262702
342203149.00,-0.252158,-0.261952
342203250.00,-0.252462,-0.261152
342203350.00,-0.251880,-0.260686
342203451.00,-0.251916,-0.259571
342203551.00,-0.252024,-0.259066
342203652.00,-0.251681,-0.257732
342203752.00,-0.251332,-0.257238
342203853.00,-0.251165,-0.255780
342203953.00,-0.250796,-0.254735
342204054.00,-0.250472,-0.253708
342204154.00,-0.250350,-0.252776
342204255.00,-0.249422,-0.251735
342204355.00,-0.249478,-0.250665
342204456.00,-0.248453,-0.249416
342204556.00,-0.248809,-0.248423
342204657.00,-0.247688,-0.246702
342204757.00,-0.247297,-0.245311
342204858.00,-0.246239,-0.243523
342204958.00,-0.245650,-0.243061
342205059.00,-0.244891,-0.241109
342205159.00,-0.243438,-0.239370
342205260.00,-0.242251,-0.237671
342205360.00,-0.241013,-0.236129
342205461.00,-0.239130,-0.234414
342205561.00,-0.237393,-0.233403
342205662.00,-0.235874,-0.231742
342205762.00,-0.233454,-0.230727
342205863.00,-0.230805,-0.229163
342205963.00,-0.228118,-0.227626
342206064.00,-0.226041,-0.226125
342206164.00,-0.222858,-0.225438
342206265.00,-0.219398,-0.223896
342206365.00,-0.216043,-0.223595
342206466.00,-0.212430,-0.222944
342206566.00,-0.208719,-0.222734
342206667.00,-0.204913,-0.222760
342206767.00,-0.200372,-0.223986
342206868.00,-0.195564,-0.224537
342206968.00,-0.191529,-0.225012
342207069.00,-0.187729,-0.226879
342207169.00,-0.183060,-0.228730
342207270.00,-0.179070,-0.231067
342207370.00,-0.175341,-0.234400
342207471.00,-0.171997,-0.237990
342207571.00,-0.168970,-0.241238
342207672.00,-0.166377,-0.244475
342207772.00,-0.163693,-0.249205
342207873.00,-0.162376,-0.252913
342207973.00,-0.160778,-0.257307
342208074.00,-0.159912,-0.260266
342208174.00,-0.159112,-0.265734
342208275.00,-0.159095,-0.269400
342208375.00,-0.159430,-0.272906
342208476.00,-0.159509,-0.276764
342208576.00,-0.160001,-0.279804
342208677.00,-0.161798,-0.283137
342208777.00,-0.162877,-0.285817
342208878.00,-0.164812,-0.288668
342208978.00,-0.166259,-0.291111
342209079.00,-0.167788,-0.293315
342209179.00,-0.168950,-0.295129
342209280.00,-0.170209,-0.297419
342209380.00,-0.172859,-0.299110
342209481.00,-0.173834,-0.300234
342209581.00,-0.175971,-0.302106
342209682.00,-0.177347,-0.303098
342209782.00,-0.179009,-0.304276
342209883.00,-0.180895,-0.305232
342209983.00,-0.182872,-0.306154
342210084.00,-0.184045,-0.307241
342210184.00,-0.185596,-0.307834
342210285.00,-0.187048,-0.307849
342210385.00,-0.188531,-0.308794
342210486.00,-0.190014,-0.309387
342210586.00,-0.191091,-0.309743
342210687.00,-0.192203,-0.310391
342210787.00,-0.193155,-0.310640
342210888.00,-0.194972,-0.310889
342210988.00,-0.195584,-0.310518
342211089.00,-0.196961,-0.311115
342211189.00,-0.198410,-0.311216
342211290.00,-0.199196,-0.311839
342211390.00,-0.200167,-0.311925
342211491.00,-0.200985,-0.311694
342211591.00,-0.201877,-0.312206
342211692.00,-0.203255,-0.311973
342211792.00,-0.203330,-0.312068
342211893.00,-0.204356,-0.312153
342211993.00,-0.204838,-0.312062
342212094.00,-0.205487,-0.312029
342212194.00,-0.206299,-0.311723
342212295.00,-0.207306,-0.311626
342212395.00,-0.207886,-0.311576
342212496.00,-0.208625,-0.311775
342212596.00,-0.209195,-0.312088
342212697.00,-0.210016,-0.311943
342212798.00,-0.210151,-0.311712
