DATE: 2018/06/07
TIME: 06:59:07
Frequency(Hz),	I(V),	Q(V)
361803356.00,-0.354677,-0.263528
361803457.00,-0.354629,-0.262242
361803557.00,-0.354864,-0.260639
361803658.00,-0.354899,-0.260361
361803758.00,-0.354378,-0.259057
361803859.00,-0.354228,-0.257650
361803959.00,-0.354633,-0.256782
361804060.00,-0.354462,-0.255620
361804160.00,-0.354344,-0.254065
361804261.00,-0.354071,-0.253659
361804361.00,-0.353921,-0.252810
361804462.00,-0.353591,-0.251453
361804562.00,-0.353267,-0.251097
361804663.00,-0.353150,-0.250167
361804763.00,-0.353255,-0.249755
361804864.00,-0.353175,-0.248972
361804964.00,-0.352543,-0.247951
361805065.00,-0.352414,-0.247556
361805165.00,-0.352331,-0.246636
361805266.00,-0.352193,-0.246321
361805366.00,-0.352040,-0.245821
361805467.00,-0.352170,-0.245294
361805567.00,-0.351161,-0.245011
361805668.00,-0.351090,-0.244475
361805768.00,-0.351021,-0.243924
361805869.00,-0.350739,-0.243189
361805969.00,-0.350551,-0.242672
361806070.00,-0.350255,-0.242104
361806170.00,-0.350404,-0.241603
361806271.00,-0.349674,-0.241417
361806371.00,-0.349951,-0.241302
361806472.00,-0.349531,-0.240765
361806572.00,-0.349531,-0.240661
361806673.00,-0.349219,-0.239843
361806774.00,-0.348938,-0.239311
