DATE: 2018/06/07
TIME: 06:35:06
Frequency(Hz),	I(V),	Q(V)
331637273.00,-0.274980,-0.253030
331637374.00,-0.273941,-0.253229
331637474.00,-0.273539,-0.253402
331637575.00,-0.272562,-0.254056
331637675.00,-0.271752,-0.254079
331637776.00,-0.271046,-0.253856
331637876.00,-0.270670,-0.254568
331637977.00,-0.269163,-0.254637
331638077.00,-0.268529,-0.255373
331638178.00,-0.267008,-0.255562
331638278.00,-0.266002,-0.256573
331638379.00,-0.264622,-0.257114
331638479.00,-0.263384,-0.257997
331638580.00,-0.262437,-0.258411
331638680.00,-0.261037,-0.259253
331638781.00,-0.259688,-0.260188
331638881.00,-0.259216,-0.261155
331638982.00,-0.257627,-0.262093
331639082.00,-0.256227,-0.263163
331639183.00,-0.255436,-0.263812
331639283.00,-0.253667,-0.265611
331639384.00,-0.252561,-0.267198
331639484.00,-0.251269,-0.268513
331639585.00,-0.250039,-0.270768
331639685.00,-0.249143,-0.272166
331639786.00,-0.247670,-0.274193
331639886.00,-0.246284,-0.276691
331639987.00,-0.244421,-0.279168
331640087.00,-0.243443,-0.281899
331640188.00,-0.243096,-0.284090
331640288.00,-0.242095,-0.287410
331640389.00,-0.242178,-0.290498
331640489.00,-0.241364,-0.293911
331640590.00,-0.241273,-0.297443
331640690.00,-0.241548,-0.301190
331640791.00,-0.242551,-0.304735
331640891.00,-0.243357,-0.308666
331640992.00,-0.244948,-0.312278
331641092.00,-0.247514,-0.316228
331641193.00,-0.249247,-0.319596
331641293.00,-0.252324,-0.323844
331641394.00,-0.254909,-0.327217
331641494.00,-0.258631,-0.329249
331641595.00,-0.262003,-0.331769
331641695.00,-0.266331,-0.333977
331641796.00,-0.270795,-0.335566
331641896.00,-0.275425,-0.336095
331641997.00,-0.279915,-0.337355
331642097.00,-0.283082,-0.337361
331642198.00,-0.288225,-0.337967
331642298.00,-0.291862,-0.337474
331642399.00,-0.296237,-0.336953
331642499.00,-0.300023,-0.335735
331642600.00,-0.303350,-0.334292
331642700.00,-0.306441,-0.332717
331642801.00,-0.309350,-0.330947
331642901.00,-0.312040,-0.328891
331643002.00,-0.314680,-0.327215
331643102.00,-0.316540,-0.325803
331643203.00,-0.318768,-0.323463
331643303.00,-0.320518,-0.321444
331643404.00,-0.322554,-0.319670
331643504.00,-0.324102,-0.317327
331643605.00,-0.324651,-0.315351
331643705.00,-0.326071,-0.314024
331643806.00,-0.327105,-0.312278
331643906.00,-0.328400,-0.310188
331644007.00,-0.328708,-0.308618
331644107.00,-0.329370,-0.306857
331644208.00,-0.329787,-0.305356
331644308.00,-0.330859,-0.303411
331644409.00,-0.331043,-0.302340
331644509.00,-0.331701,-0.300593
331644610.00,-0.331367,-0.299835
331644710.00,-0.331729,-0.298512
331644811.00,-0.332203,-0.297249
331644911.00,-0.332246,-0.295902
331645012.00,-0.332204,-0.294660
331645112.00,-0.332252,-0.293611
331645213.00,-0.332356,-0.292720
331645313.00,-0.332278,-0.291215
331645414.00,-0.331969,-0.290372
331645514.00,-0.332130,-0.289666
331645615.00,-0.331890,-0.288871
331645715.00,-0.332021,-0.288022
331645816.00,-0.331341,-0.287360
331645916.00,-0.331557,-0.286394
331646017.00,-0.331415,-0.285391
331646117.00,-0.331356,-0.284997
331646218.00,-0.331316,-0.284622
331646318.00,-0.331203,-0.284078
331646419.00,-0.331096,-0.283410
331646519.00,-0.330984,-0.282514
331646620.00,-0.330521,-0.282233
331646720.00,-0.330916,-0.281535
331646821.00,-0.330563,-0.280963
331646921.00,-0.330207,-0.280478
331647022.00,-0.330389,-0.279809
331647122.00,-0.329908,-0.279323
331647223.00,-0.330201,-0.279214
331647323.00,-0.329867,-0.278385
331647424.00,-0.330196,-0.278342
331647524.00,-0.329743,-0.277576
331647625.00,-0.329712,-0.277407
331647725.00,-0.329711,-0.276806
331647826.00,-0.329232,-0.276639
331647927.00,-0.329144,-0.276211
