DATE: 2018/06/07
TIME: 06:37:15
Frequency(Hz),	I(V),	Q(V)
342206719.00,-0.206015,-0.226179
342206820.00,-0.201867,-0.226681
342206920.00,-0.197954,-0.227825
342207021.00,-0.192650,-0.229359
342207121.00,-0.188010,-0.231384
342207222.00,-0.184541,-0.233006
342207322.00,-0.180460,-0.236448
342207423.00,-0.176893,-0.239650
342207523.00,-0.173857,-0.242672
342207624.00,-0.170775,-0.246738
342207724.00,-0.168199,-0.250568
342207825.00,-0.166480,-0.254738
342207925.00,-0.164923,-0.258288
342208026.00,-0.163771,-0.263700
342208126.00,-0.163278,-0.267767
342208227.00,-0.162696,-0.270743
342208327.00,-0.162968,-0.275262
342208428.00,-0.163517,-0.278920
342208528.00,-0.164280,-0.282266
342208629.00,-0.165406,-0.285692
342208729.00,-0.166050,-0.288179
342208830.00,-0.167556,-0.291388
342208930.00,-0.168895,-0.293378
342209031.00,-0.170143,-0.296226
342209131.00,-0.171946,-0.298381
342209232.00,-0.173291,-0.300511
342209332.00,-0.175490,-0.302233
342209433.00,-0.176711,-0.303722
342209533.00,-0.178649,-0.305497
342209634.00,-0.180477,-0.306350
342209734.00,-0.181892,-0.307278
342209835.00,-0.183566,-0.308473
342209935.00,-0.185578,-0.309758
342210036.00,-0.186950,-0.310463
342210136.00,-0.188511,-0.311067
342210237.00,-0.190006,-0.312011
342210337.00,-0.191491,-0.312642
342210438.00,-0.192521,-0.313140
342210538.00,-0.194173,-0.313909
342210639.00,-0.195579,-0.314254
342210739.00,-0.196383,-0.314602
342210840.00,-0.197933,-0.314616
342210940.00,-0.199202,-0.315041
342211041.00,-0.200213,-0.315313
342211141.00,-0.200723,-0.315328
342211242.00,-0.202487,-0.315531
342211342.00,-0.203666,-0.315670
342211443.00,-0.204436,-0.315644
342211543.00,-0.205638,-0.315709
342211644.00,-0.206730,-0.315604
342211744.00,-0.207142,-0.316113
342211845.00,-0.207880,-0.316099
342211945.00,-0.208842,-0.316227
342212046.00,-0.209511,-0.315880
342212146.00,-0.210300,-0.316020
342212247.00,-0.210808,-0.316569
342212347.00,-0.211290,-0.316015
342212448.00,-0.212305,-0.315962
342212548.00,-0.212355,-0.316068
342212649.00,-0.213266,-0.315630
342212749.00,-0.213566,-0.316039
342212850.00,-0.214256,-0.315831
342212950.00,-0.214846,-0.315499
342213051.00,-0.215503,-0.315794
342213151.00,-0.216011,-0.315551
342213252.00,-0.216522,-0.315797
342213352.00,-0.216808,-0.315816
342213453.00,-0.217274,-0.315360
342213553.00,-0.217565,-0.315515
342213654.00,-0.218172,-0.315072
342213754.00,-0.219254,-0.314790
342213855.00,-0.219279,-0.314824
342213955.00,-0.219756,-0.314924
342214056.00,-0.220086,-0.314906
342214156.00,-0.220211,-0.314912
342214257.00,-0.220576,-0.314459
342214357.00,-0.220962,-0.314384
342214458.00,-0.221668,-0.314741
342214558.00,-0.222007,-0.314610
342214659.00,-0.221947,-0.314437
342214759.00,-0.222292,-0.314423
342214860.00,-0.222338,-0.314240
342214960.00,-0.223093,-0.314272
342215061.00,-0.222834,-0.314096
342215161.00,-0.223063,-0.314242
342215262.00,-0.223771,-0.314146
342215363.00,-0.224023,-0.313919
