DATE: 2018/06/07
TIME: 06:52:46
Frequency(Hz),	I(V),	Q(V)
361803092.00,-0.441747,-0.286481
361803192.00,-0.441928,-0.284425
361803293.00,-0.442478,-0.281435
361803393.00,-0.442468,-0.279201
361803494.00,-0.442327,-0.276465
361803594.00,-0.442369,-0.275174
361803695.00,-0.441875,-0.272873
361803795.00,-0.441930,-0.270805
361803896.00,-0.441837,-0.268461
361803996.00,-0.441968,-0.266965
361804097.00,-0.441390,-0.264684
361804197.00,-0.440733,-0.262572
361804298.00,-0.440398,-0.261353
361804398.00,-0.440119,-0.259574
361804499.00,-0.439922,-0.258048
361804599.00,-0.439626,-0.256345
361804700.00,-0.439051,-0.255056
361804800.00,-0.438998,-0.254124
361804901.00,-0.438487,-0.252416
361805001.00,-0.438060,-0.251178
361805102.00,-0.437502,-0.249776
361805202.00,-0.437111,-0.248375
361805303.00,-0.436419,-0.247171
361805403.00,-0.435777,-0.245990
361805504.00,-0.435722,-0.244880
361805604.00,-0.434950,-0.243971
361805705.00,-0.434621,-0.242930
361805805.00,-0.434071,-0.242602
361805906.00,-0.433247,-0.241127
361806007.00,-0.433152,-0.240111
