DATE: 2018/06/07
TIME: 07:02:40
Frequency(Hz),	I(V),	Q(V)
342201694.00,-0.255537,-0.301603
342201795.00,-0.255045,-0.300926
342201895.00,-0.254951,-0.299427
342201996.00,-0.255329,-0.298868
342202096.00,-0.255383,-0.297581
342202197.00,-0.255080,-0.296578
342202297.00,-0.255476,-0.295080
342202398.00,-0.255647,-0.294154
342202498.00,-0.255182,-0.292664
342202599.00,-0.255408,-0.291666
342202699.00,-0.256185,-0.290820
342202800.00,-0.256284,-0.289129
342202900.00,-0.256064,-0.288053
342203001.00,-0.256246,-0.286383
342203101.00,-0.256276,-0.284772
342203202.00,-0.255959,-0.283496
342203302.00,-0.256377,-0.282311
342203403.00,-0.255943,-0.280347
342203503.00,-0.255788,-0.278580
342203604.00,-0.255141,-0.276774
342203704.00,-0.254792,-0.274586
342203805.00,-0.254478,-0.272589
342203905.00,-0.254181,-0.270450
342204006.00,-0.253487,-0.267823
342204106.00,-0.252721,-0.265653
342204207.00,-0.251937,-0.263395
342204307.00,-0.251231,-0.261306
342204408.00,-0.250139,-0.258150
342204508.00,-0.248800,-0.255971
342204609.00,-0.247377,-0.253695
342204709.00,-0.245969,-0.249917
342204810.00,-0.244779,-0.246838
342204910.00,-0.242571,-0.243167
342205011.00,-0.240715,-0.240823
342205111.00,-0.238113,-0.237193
342205212.00,-0.235430,-0.233447
342205312.00,-0.232582,-0.230350
342205413.00,-0.228709,-0.226587
342205513.00,-0.224021,-0.222080
342205614.00,-0.218983,-0.218473
342205714.00,-0.214352,-0.215217
342205815.00,-0.207087,-0.211325
342205915.00,-0.200163,-0.208178
342206016.00,-0.192017,-0.205338
342206116.00,-0.181889,-0.202865
342206217.00,-0.172404,-0.201680
342206317.00,-0.161387,-0.201646
342206418.00,-0.150759,-0.202444
342206518.00,-0.139703,-0.204587
342206619.00,-0.128272,-0.207841
342206719.00,-0.118118,-0.211871
342206820.00,-0.108672,-0.218257
342206920.00,-0.100367,-0.224285
342207021.00,-0.093292,-0.230244
342207121.00,-0.086474,-0.237814
342207222.00,-0.080847,-0.244781
342207322.00,-0.076764,-0.251375
342207423.00,-0.073335,-0.260136
342207523.00,-0.070434,-0.267894
342207624.00,-0.068143,-0.275717
342207724.00,-0.067051,-0.282594
342207825.00,-0.066012,-0.288883
342207925.00,-0.066101,-0.295597
342208026.00,-0.067034,-0.302354
342208126.00,-0.067773,-0.308092
342208227.00,-0.069064,-0.313934
342208327.00,-0.070871,-0.319886
342208428.00,-0.072932,-0.325216
342208528.00,-0.074502,-0.330032
342208629.00,-0.077390,-0.334994
342208729.00,-0.079538,-0.338872
342208830.00,-0.081904,-0.342936
342208930.00,-0.084796,-0.346625
342209031.00,-0.087584,-0.350254
342209131.00,-0.091019,-0.353404
342209232.00,-0.093955,-0.356234
342209332.00,-0.097043,-0.358980
342209433.00,-0.099937,-0.361542
342209533.00,-0.102988,-0.364014
342209634.00,-0.105576,-0.366215
342209734.00,-0.109035,-0.367951
342209835.00,-0.112429,-0.369636
342209935.00,-0.115129,-0.371149
342210036.00,-0.118154,-0.372698
342210136.00,-0.120827,-0.374239
342210237.00,-0.123460,-0.375179
342210337.00,-0.126395,-0.376236
342210438.00,-0.128960,-0.377450
342210538.00,-0.131348,-0.378064
342210639.00,-0.134264,-0.378774
342210739.00,-0.136472,-0.379486
342210840.00,-0.138831,-0.379909
342210940.00,-0.141019,-0.380344
342211041.00,-0.143092,-0.381115
342211141.00,-0.145470,-0.381199
342211242.00,-0.147191,-0.381603
342211342.00,-0.148991,-0.381607
342211443.00,-0.150994,-0.381803
342211543.00,-0.153195,-0.382215
342211644.00,-0.154371,-0.381935
342211744.00,-0.156406,-0.381787
342211845.00,-0.157737,-0.382029
342211945.00,-0.159514,-0.382243
342212046.00,-0.160926,-0.382128
342212146.00,-0.162471,-0.381874
342212247.00,-0.163754,-0.382260
342212347.00,-0.164777,-0.382091
342212448.00,-0.166075,-0.382124
342212548.00,-0.167548,-0.382225
342212649.00,-0.168901,-0.382154
342212749.00,-0.170195,-0.381761
342212850.00,-0.171158,-0.381800
342212950.00,-0.172317,-0.381945
342213051.00,-0.173714,-0.381397
342213151.00,-0.174430,-0.381365
342213252.00,-0.175494,-0.381344
342213352.00,-0.176601,-0.381015
342213453.00,-0.177429,-0.380884
342213553.00,-0.178179,-0.380414
342213654.00,-0.179386,-0.380633
342213754.00,-0.180212,-0.379896
342213855.00,-0.181375,-0.379925
342213955.00,-0.181888,-0.379188
342214056.00,-0.182696,-0.379090
342214156.00,-0.183460,-0.378857
342214257.00,-0.184456,-0.379002
342214357.00,-0.185080,-0.379106
342214458.00,-0.185304,-0.379117
342214558.00,-0.186149,-0.378935
342214659.00,-0.187013,-0.378417
342214759.00,-0.187389,-0.377917
342214860.00,-0.187972,-0.378066
342214960.00,-0.188802,-0.377903
342215061.00,-0.189257,-0.377644
342215161.00,-0.189832,-0.377386
342215262.00,-0.190549,-0.376964
342215363.00,-0.191029,-0.376930
