DATE: 2018/06/07
TIME: 06:33:42
Frequency(Hz),	I(V),	Q(V)
361798278.00,-0.269674,-0.285339
361798379.00,-0.269478,-0.290921
361798479.00,-0.270037,-0.297457
361798580.00,-0.271338,-0.303045
361798680.00,-0.273294,-0.308373
361798781.00,-0.274998,-0.314816
361798881.00,-0.277512,-0.321494
361798982.00,-0.280569,-0.326469
361799082.00,-0.284588,-0.333540
361799183.00,-0.289442,-0.338985
361799283.00,-0.294875,-0.344797
361799384.00,-0.300416,-0.349447
361799484.00,-0.306015,-0.353236
361799585.00,-0.312337,-0.357039
361799685.00,-0.319177,-0.360800
361799786.00,-0.326307,-0.363294
361799886.00,-0.332831,-0.365395
361799987.00,-0.340502,-0.366832
361800087.00,-0.347481,-0.367707
361800188.00,-0.355315,-0.367655
361800288.00,-0.361687,-0.367584
361800389.00,-0.368073,-0.367149
361800489.00,-0.373958,-0.366223
361800590.00,-0.380503,-0.364664
361800690.00,-0.386430,-0.362348
361800791.00,-0.391674,-0.360057
361800891.00,-0.397274,-0.358036
361800992.00,-0.401912,-0.355532
361801092.00,-0.407142,-0.352239
361801193.00,-0.411487,-0.349443
361801293.00,-0.414646,-0.347163
361801394.00,-0.418804,-0.343262
361801494.00,-0.422537,-0.339503
361801595.00,-0.425565,-0.336828
361801695.00,-0.428284,-0.332743
361801796.00,-0.430423,-0.329188
361801896.00,-0.433027,-0.325712
361801997.00,-0.435460,-0.322466
361802097.00,-0.437164,-0.319178
361802198.00,-0.437956,-0.316117
361802298.00,-0.440015,-0.312529
361802399.00,-0.440844,-0.309029
361802499.00,-0.442280,-0.306174
361802600.00,-0.443203,-0.303156
361802700.00,-0.444102,-0.300121
361802801.00,-0.444515,-0.296840
361802901.00,-0.445359,-0.293837
361803002.00,-0.445626,-0.291553
361803102.00,-0.445648,-0.288664
361803203.00,-0.445939,-0.286159
361803303.00,-0.446166,-0.283753
361803404.00,-0.446229,-0.280963
361803504.00,-0.446455,-0.278626
361803605.00,-0.446155,-0.276568
361803705.00,-0.446082,-0.274807
361803806.00,-0.446255,-0.272382
361803906.00,-0.445992,-0.270564
361804007.00,-0.445959,-0.268786
361804107.00,-0.445553,-0.267263
361804208.00,-0.445248,-0.265231
361804308.00,-0.444929,-0.263248
361804409.00,-0.444261,-0.261968
361804509.00,-0.444263,-0.260349
361804610.00,-0.443182,-0.258680
361804710.00,-0.443214,-0.257034
361804811.00,-0.442514,-0.255668
361804911.00,-0.442544,-0.254612
361805012.00,-0.442319,-0.252561
361805112.00,-0.441719,-0.251779
361805213.00,-0.441182,-0.250911
361805313.00,-0.440570,-0.250112
361805414.00,-0.440151,-0.248519
361805514.00,-0.439420,-0.247561
361805615.00,-0.439167,-0.246152
361805715.00,-0.438988,-0.245408
361805816.00,-0.438116,-0.244033
361805916.00,-0.438414,-0.243589
361806017.00,-0.437570,-0.242118
361806117.00,-0.436836,-0.241281
361806218.00,-0.436849,-0.240549
361806318.00,-0.436006,-0.239307
361806419.00,-0.435353,-0.238359
361806519.00,-0.435068,-0.237913
361806620.00,-0.434841,-0.237320
361806720.00,-0.434423,-0.236657
361806821.00,-0.434004,-0.235768
361806921.00,-0.433188,-0.235172
361807022.00,-0.433180,-0.234531
361807122.00,-0.432116,-0.233663
361807223.00,-0.431981,-0.233071
361807323.00,-0.431546,-0.232691
361807424.00,-0.431518,-0.232186
361807524.00,-0.431120,-0.231883
361807625.00,-0.430508,-0.231015
361807725.00,-0.429713,-0.230787
361807826.00,-0.429410,-0.230184
361807927.00,-0.429182,-0.229463
