DATE: 2018/06/07
TIME: 06:30:54
Frequency(Hz),	I(V),	Q(V)
342200790.00,-0.258539,-0.311705
342200890.00,-0.258750,-0.310806
342200991.00,-0.258730,-0.310641
342201091.00,-0.259097,-0.309396
342201192.00,-0.259336,-0.308453
342201292.00,-0.259564,-0.307679
342201393.00,-0.259239,-0.306832
342201493.00,-0.259665,-0.306018
342201594.00,-0.259650,-0.304595
342201694.00,-0.259543,-0.303802
342201795.00,-0.259381,-0.303293
342201895.00,-0.259355,-0.302336
342201996.00,-0.259905,-0.301023
342202096.00,-0.259823,-0.299836
342202197.00,-0.259971,-0.298454
342202297.00,-0.260269,-0.297596
342202398.00,-0.260111,-0.296762
342202498.00,-0.260257,-0.295468
342202599.00,-0.260207,-0.294435
342202699.00,-0.260365,-0.292705
342202800.00,-0.260574,-0.291151
342202900.00,-0.260543,-0.289960
342203001.00,-0.260206,-0.288873
342203101.00,-0.260802,-0.288285
342203202.00,-0.260357,-0.286592
342203302.00,-0.260027,-0.284173
342203403.00,-0.259636,-0.282774
342203503.00,-0.259379,-0.280951
342203604.00,-0.259469,-0.278859
342203704.00,-0.258846,-0.277191
342203805.00,-0.258917,-0.275186
342203905.00,-0.258368,-0.272926
342204006.00,-0.257995,-0.270692
342204106.00,-0.257189,-0.268757
342204207.00,-0.256795,-0.266638
342204307.00,-0.255470,-0.264244
342204408.00,-0.254638,-0.261019
342204508.00,-0.253894,-0.258279
342204609.00,-0.252981,-0.255734
342204709.00,-0.251378,-0.252809
342204810.00,-0.249429,-0.249477
342204910.00,-0.247217,-0.246201
342205011.00,-0.244984,-0.242685
342205111.00,-0.242407,-0.239673
342205212.00,-0.239016,-0.235804
342205312.00,-0.236422,-0.232560
342205413.00,-0.232207,-0.228375
342205513.00,-0.228208,-0.224974
342205614.00,-0.223152,-0.221140
342205714.00,-0.217448,-0.217288
342205815.00,-0.210755,-0.213820
342205915.00,-0.203286,-0.210881
342206016.00,-0.195192,-0.207646
342206116.00,-0.186563,-0.205465
342206217.00,-0.176156,-0.204210
342206317.00,-0.165593,-0.204078
342206418.00,-0.153736,-0.204931
342206518.00,-0.144018,-0.206928
342206619.00,-0.131897,-0.210876
342206719.00,-0.122070,-0.215111
342206820.00,-0.113340,-0.220672
342206920.00,-0.104146,-0.227202
342207021.00,-0.097644,-0.233747
342207121.00,-0.090820,-0.241000
342207222.00,-0.085701,-0.248001
342207322.00,-0.080987,-0.256128
342207423.00,-0.077865,-0.262700
342207523.00,-0.074720,-0.271742
342207624.00,-0.072722,-0.278350
342207724.00,-0.072086,-0.285106
342207825.00,-0.071240,-0.292866
342207925.00,-0.071274,-0.298680
342208026.00,-0.071789,-0.305278
342208126.00,-0.072273,-0.311297
342208227.00,-0.073344,-0.317182
342208327.00,-0.075253,-0.323529
342208428.00,-0.077025,-0.328173
342208528.00,-0.079056,-0.332904
342208629.00,-0.081272,-0.338284
342208729.00,-0.084470,-0.342905
342208830.00,-0.086668,-0.346262
342208930.00,-0.089971,-0.350279
342209031.00,-0.093209,-0.354037
342209131.00,-0.096065,-0.357370
342209232.00,-0.098655,-0.360137
342209332.00,-0.101606,-0.362784
342209433.00,-0.104908,-0.365508
342209533.00,-0.107626,-0.367676
342209634.00,-0.110605,-0.369567
342209734.00,-0.113640,-0.371697
342209835.00,-0.116924,-0.373728
342209935.00,-0.120112,-0.374914
342210036.00,-0.122893,-0.376656
342210136.00,-0.125515,-0.378056
342210237.00,-0.128226,-0.379138
342210337.00,-0.130818,-0.379825
342210438.00,-0.133731,-0.380952
342210538.00,-0.135637,-0.381482
342210639.00,-0.138350,-0.382316
342210739.00,-0.140647,-0.383050
342210840.00,-0.142911,-0.383216
342210940.00,-0.145127,-0.383805
342211041.00,-0.147433,-0.384280
342211141.00,-0.149460,-0.384572
342211242.00,-0.151155,-0.384564
342211342.00,-0.153232,-0.384669
342211443.00,-0.155543,-0.385086
342211543.00,-0.157340,-0.385473
342211644.00,-0.159377,-0.385560
342211744.00,-0.160858,-0.385684
342211845.00,-0.162938,-0.385462
342211945.00,-0.164351,-0.385400
342212046.00,-0.165704,-0.384920
342212146.00,-0.166755,-0.385252
342212247.00,-0.168613,-0.384720
342212347.00,-0.170071,-0.385136
342212448.00,-0.171197,-0.385045
342212548.00,-0.172766,-0.384925
342212649.00,-0.173793,-0.384456
342212749.00,-0.174906,-0.384611
342212850.00,-0.176129,-0.385014
342212950.00,-0.176906,-0.384273
342213051.00,-0.178142,-0.384332
342213151.00,-0.179119,-0.384559
342213252.00,-0.179768,-0.384293
342213352.00,-0.181081,-0.383942
342213453.00,-0.182026,-0.384055
342213553.00,-0.183113,-0.383453
342213654.00,-0.184233,-0.383281
342213754.00,-0.184634,-0.383450
342213855.00,-0.185594,-0.382763
342213955.00,-0.186526,-0.382641
342214056.00,-0.187645,-0.382905
342214156.00,-0.188174,-0.382474
342214257.00,-0.188944,-0.382367
342214357.00,-0.189626,-0.382517
342214458.00,-0.189896,-0.382240
342214558.00,-0.190878,-0.381545
342214659.00,-0.191957,-0.381434
342214759.00,-0.192391,-0.381534
342214860.00,-0.193012,-0.381283
342214960.00,-0.193787,-0.381237
342215061.00,-0.194676,-0.381003
342215161.00,-0.194617,-0.380676
342215262.00,-0.195434,-0.380382
342215363.00,-0.195812,-0.380333
