DATE: 2018/06/07
TIME: 06:28:45
Frequency(Hz),	I(V),	Q(V)
331637977.00,-0.283967,-0.251513
331638077.00,-0.281196,-0.252681
331638178.00,-0.279166,-0.253548
331638278.00,-0.277135,-0.254857
331638379.00,-0.274928,-0.255881
331638479.00,-0.272185,-0.257450
331638580.00,-0.270253,-0.258375
331638680.00,-0.267690,-0.260400
331638781.00,-0.265160,-0.262048
331638881.00,-0.262317,-0.264461
331638982.00,-0.259709,-0.266634
331639082.00,-0.256225,-0.269602
331639183.00,-0.253544,-0.271707
331639283.00,-0.250781,-0.275044
331639384.00,-0.247865,-0.278895
331639484.00,-0.244416,-0.283307
331639585.00,-0.241472,-0.287441
331639685.00,-0.237965,-0.292338
331639786.00,-0.235138,-0.298721
331639886.00,-0.232802,-0.304496
331639987.00,-0.230037,-0.312007
331640087.00,-0.228327,-0.318979
331640188.00,-0.227175,-0.327394
331640288.00,-0.227230,-0.337490
331640389.00,-0.227863,-0.346616
331640489.00,-0.230308,-0.356817
331640590.00,-0.233372,-0.365639
331640690.00,-0.237664,-0.375149
331640791.00,-0.243016,-0.382754
331640891.00,-0.249585,-0.391050
331640992.00,-0.257008,-0.397894
331641092.00,-0.264809,-0.403642
331641193.00,-0.273353,-0.408734
331641293.00,-0.282113,-0.411915
331641394.00,-0.289339,-0.414374
331641494.00,-0.297632,-0.416303
331641595.00,-0.305962,-0.417627
331641695.00,-0.313226,-0.418001
331641796.00,-0.320976,-0.417695
331641896.00,-0.328301,-0.417244
331641997.00,-0.335154,-0.415558
331642097.00,-0.340181,-0.414012
331642198.00,-0.347230,-0.412105
331642298.00,-0.352795,-0.410139
331642399.00,-0.358575,-0.407338
331642499.00,-0.363119,-0.404392
331642600.00,-0.368519,-0.401118
331642700.00,-0.372847,-0.397915
331642801.00,-0.376399,-0.395222
331642901.00,-0.380819,-0.391845
331643002.00,-0.384806,-0.388000
331643102.00,-0.387830,-0.385123
331643203.00,-0.390803,-0.381256
331643303.00,-0.393319,-0.377844
331643404.00,-0.394870,-0.374773
331643504.00,-0.396785,-0.371132
331643605.00,-0.398678,-0.368314
331643705.00,-0.400812,-0.364936
331643806.00,-0.401900,-0.361316
331643906.00,-0.403319,-0.357951
331644007.00,-0.404313,-0.355281
331644107.00,-0.405451,-0.352337
331644208.00,-0.406124,-0.349226
331644308.00,-0.407349,-0.346364
331644409.00,-0.407560,-0.344096
331644509.00,-0.407807,-0.341929
331644610.00,-0.408637,-0.338985
331644710.00,-0.408915,-0.336698
331644811.00,-0.409168,-0.334697
331644911.00,-0.409624,-0.332505
331645012.00,-0.409261,-0.330344
331645112.00,-0.410007,-0.328517
331645213.00,-0.410255,-0.326094
331645313.00,-0.409729,-0.323937
331645414.00,-0.409471,-0.322038
331645514.00,-0.409464,-0.319912
331645615.00,-0.409425,-0.318694
331645715.00,-0.409489,-0.317085
331645816.00,-0.408996,-0.315258
331645916.00,-0.408943,-0.314254
331646017.00,-0.408465,-0.312617
331646117.00,-0.408380,-0.311327
331646218.00,-0.408022,-0.309813
331646318.00,-0.407743,-0.308471
331646419.00,-0.407248,-0.307210
331646519.00,-0.407362,-0.306002
331646620.00,-0.406998,-0.304654
331646720.00,-0.406612,-0.303711
331646821.00,-0.406050,-0.302843
331646921.00,-0.406069,-0.301524
331647022.00,-0.406139,-0.301036
331647122.00,-0.405536,-0.300220
331647223.00,-0.405116,-0.299288
331647323.00,-0.404771,-0.298186
331647424.00,-0.404368,-0.297820
331647524.00,-0.404586,-0.296829
331647625.00,-0.404036,-0.296359
331647725.00,-0.403788,-0.295164
331647826.00,-0.403339,-0.294843
331647927.00,-0.403271,-0.293689
