DATE: 2018/06/07
TIME: 06:57:43
Frequency(Hz),	I(V),	Q(V)
355545963.00,-0.168833,-0.239431
355546064.00,-0.167565,-0.242573
355546164.00,-0.166945,-0.244854
355546265.00,-0.166309,-0.248363
355546365.00,-0.166021,-0.250755
355546466.00,-0.165987,-0.252921
355546566.00,-0.165750,-0.254827
355546667.00,-0.165929,-0.257243
355546767.00,-0.166514,-0.259282
355546868.00,-0.166483,-0.261273
355546968.00,-0.166507,-0.263486
355547069.00,-0.167136,-0.265708
355547169.00,-0.167987,-0.266637
355547270.00,-0.168410,-0.268317
355547370.00,-0.168788,-0.270478
355547471.00,-0.169665,-0.271953
355547571.00,-0.169885,-0.273047
355547672.00,-0.170800,-0.274491
355547772.00,-0.171848,-0.275695
355547873.00,-0.172536,-0.276370
355547973.00,-0.173232,-0.277873
355548074.00,-0.173510,-0.278855
355548174.00,-0.174267,-0.279149
355548275.00,-0.174912,-0.280528
355548375.00,-0.175729,-0.281154
355548476.00,-0.176176,-0.281642
355548576.00,-0.177108,-0.282641
355548677.00,-0.177348,-0.283339
355548777.00,-0.177772,-0.283851
355548878.00,-0.178395,-0.284340
355548978.00,-0.179309,-0.284783
355549079.00,-0.179743,-0.285453
355549179.00,-0.179899,-0.286325
355549280.00,-0.180672,-0.287110
355549380.00,-0.180933,-0.287038
355549481.00,-0.182035,-0.287235
355549581.00,-0.182151,-0.287625
355549682.00,-0.182676,-0.287586
355549782.00,-0.182945,-0.288989
355549883.00,-0.183882,-0.289219
355549983.00,-0.183895,-0.289384
355550084.00,-0.184260,-0.289674
355550184.00,-0.185161,-0.289978
355550285.00,-0.185350,-0.290311
355550385.00,-0.185781,-0.290645
355550486.00,-0.186220,-0.290962
355550586.00,-0.186506,-0.291165
355550687.00,-0.186663,-0.291574
355550787.00,-0.187682,-0.291786
355550888.00,-0.187848,-0.292027
355550988.00,-0.188467,-0.291858
355551089.00,-0.188579,-0.291815
355551189.00,-0.188934,-0.291637
355551290.00,-0.189057,-0.292294
355551390.00,-0.189093,-0.292266
355551491.00,-0.189589,-0.292370
355551591.00,-0.190279,-0.292182
355551692.00,-0.190482,-0.292355
355551792.00,-0.190620,-0.292549
355551893.00,-0.190894,-0.292719
355551993.00,-0.191423,-0.293159
355552094.00,-0.191577,-0.293379
355552194.00,-0.191903,-0.293005
355552295.00,-0.192609,-0.293993
355552395.00,-0.192572,-0.293835
355552496.00,-0.193103,-0.294270
355552596.00,-0.193336,-0.293971
355552697.00,-0.193757,-0.293886
355552798.00,-0.193967,-0.293768
